"","LSOA.CODE","PCD7","PCD8","OA11CD","LSOA11CD","LSOA11NM","MSOA11CD","MSOA11NM","LAD11CD","LAD11NM","LAD11NMW","PCDOASPLT","LA.CODE","LA.NAME","GOR.CODE","GOR.NAME","IMD.SCORE","RANK.OF.IMD.SCORE..where.1.is.most.deprived."
"135740","E01004745","SW1P4PT","SW1P 4PT","E00024029","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135741","E01004745","SW1P4JB","SW1P 4JB","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135742","E01004745","SW1P4PU","SW1P 4PU","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135743","E01004745","SW1P4PZ","SW1P 4PZ","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135744","E01004745","SW1P4EB","SW1P 4EB","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135745","E01004745","SW1P4QA","SW1P 4QA","E00024029","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135747","E01004745","SW1P4AY","SW1P 4AY","E00175256","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135748","E01004745","SW1P4JH","SW1P 4JH","E00024024","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135749","E01004745","SW1P4JE","SW1P 4JE","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135750","E01004745","SW1P4DZ","SW1P 4DZ","E00175251","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135751","E01004745","SW1P4HX","SW1P 4HX","E00175251","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135752","E01004745","SW1P4PX","SW1P 4PX","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135753","E01004745","SW1P4LG","SW1P 4LG","E00024024","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135754","E01004745","SW1P4JL","SW1P 4JL","E00024024","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135755","E01004745","SW1P4AJ","SW1P 4AJ","E00175256","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135756","E01004745","SW1P4LT","SW1P 4LT","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135757","E01004745","SW1P4JG","SW1P 4JG","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135758","E01004745","SW1P4JQ","SW1P 4JQ","E00024024","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135759","E01004745","SW1P4HR","SW1P 4HR","E00024026","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135760","E01004745","SW1P4JZ","SW1P 4JZ","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135761","E01004745","SW1P4LQ","SW1P 4LQ","E00024024","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135762","E01004745","SW1P4RP","SW1P 4RP","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135763","E01004745","SW1P4DY","SW1P 4DY","E00175251","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135764","E01004745","SW1P4ED","SW1P 4ED","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135765","E01004745","SW1P4RW","SW1P 4RW","E00024029","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135766","E01004745","SW1P4PR","SW1P 4PR","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135767","E01004745","SW1P4EA","SW1P 4EA","E00024026","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135768","E01004745","SW1P4AQ","SW1P 4AQ","E00175256","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135769","E01004745","SW1P4JN","SW1P 4JN","E00024026","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135770","E01004745","SW1P4HU","SW1P 4HU","E00024026","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135772","E01004745","SW1P4BF","SW1P 4BF","E00175255","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135773","E01004745","SW1P4HS","SW1P 4HS","E00024026","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135774","E01004745","SW1P4JT","SW1P 4JT","E00175252","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135775","E01004745","SW1P4QP","SW1P 4QP","E00024024","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135776","E01004745","SW1P4JX","SW1P 4JX","E00175252","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135777","E01004745","SW1P4JJ","SW1P 4JJ","E00024024","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135778","E01004745","SW1P4LB","SW1P 4LB","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135779","E01004745","SW1P4PY","SW1P 4PY","E00024030","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135780","E01004745","SW1P4PS","SW1P 4PS","E00024029","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135781","E01004745","SW1P4BB","SW1P 4BB","E00175255","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135782","E01004745","SW1P4JY","SW1P 4JY","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135783","E01004745","SW1P4HT","SW1P 4HT","E00024026","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135784","E01004745","SW1P4JF","SW1P 4JF","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135785","E01004745","SW1P4JD","SW1P 4JD","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135786","E01004745","SW1P4AZ","SW1P 4AZ","E00175256","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135787","E01004745","SW1P4JA","SW1P 4JA","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135788","E01004745","SW1P4LA","SW1P 4LA","E00175257","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135789","E01004745","SW1P4AG","SW1P 4AG","E00175255","E01004745","Westminster 021C","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",18.09,15505
"135790","E01004746","SW1P4BN","SW1P 4BN","E00024020","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135791","E01004746","SW1P4AF","SW1P 4AF","E00024021","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",1,"00BK","City of Westminster","H","London",30.4,8028
"135792","E01004746","SW1P4DG","SW1P 4DG","E00024017","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135793","E01004746","SW1P4BG","SW1P 4BG","E00024018","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135794","E01004746","SW1P4DH","SW1P 4DH","E00024017","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135795","E01004746","SW1P4HN","SW1P 4HN","E00024020","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135796","E01004746","SW1P4AB","SW1P 4AB","E00024021","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135797","E01004746","SW1P4BL","SW1P 4BL","E00024012","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135798","E01004746","SW1P4AA","SW1P 4AA","E00024021","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135799","E01004746","SW1P4BH","SW1P 4BH","E00024012","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135800","E01004746","SW1P4BP","SW1P 4BP","E00024012","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135801","E01004746","SW1P4DJ","SW1P 4DJ","E00024017","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135802","E01004746","SW1P4DQ","SW1P 4DQ","E00024017","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135803","E01004746","SW1P4HW","SW1P 4HW","E00024020","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135804","E01004746","SW1P4HL","SW1P 4HL","E00024020","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135805","E01004746","SW1P4HH","SW1P 4HH","E00024018","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135806","E01004746","SW1P4BS","SW1P 4BS","E00024009","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135807","E01004746","SW1P4DB","SW1P 4DB","E00024009","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135808","E01004746","SW1P4DL","SW1P 4DL","E00024017","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135809","E01004746","SW1P4NH","SW1P 4NH","E00024009","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135810","E01004746","SW1P4BE","SW1P 4BE","E00024009","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135811","E01004746","SW1P4HP","SW1P 4HP","E00024020","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135812","E01004746","SW1P4BJ","SW1P 4BJ","E00024018","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135813","E01004746","SW1P2LX","SW1P 2LX","E00024009","E01004746","Westminster 021D","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",30.4,8028
"135814","E01004747","SW1P4AW","SW1P 4AW","E00024002","E01004747","Westminster 021E","E02000980","Westminster 021","E09000033","Westminster","",1,"00BK","City of Westminster","H","London",20.35,13732
"135815","E01004747","SW1P4NY","SW1P 4NY","E00024001","E01004747","Westminster 021E","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",20.35,13732
"135816","E01004747","SW1P1LJ","SW1P 1LJ","E00024022","E01004747","Westminster 021E","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",20.35,13732
"135817","E01004747","SW1P1LQ","SW1P 1LQ","E00024022","E01004747","Westminster 021E","E02000980","Westminster 021","E09000033","Westminster","",0,"00BK","City of Westminster","H","London",20.35,13732
